block_number,timestamp,asset_symbol,price_usd
791,2023-05-11T00:00:00+00:00,MATIC,0.8411
792,2023-05-12T00:00:00+00:00,MATIC,0.8651
793,2023-05-13T00:00:00+00:00,MATIC,0.8493
794,2023-05-14T00:00:00+00:00,MATIC,0.8593
795,2023-05-15T00:00:00+00:00,MATIC,0.859
796,2023-05-16T00:00:00+00:00,MATIC,0.8455
797,2023-05-17T00:00:00+00:00,MATIC,0.8869
798,2023-05-18T00:00:00+00:00,MATIC,0.8719
799,2023-05-19T00:00:00+00:00,MATIC,0.8719
800,2023-05-20T00:00:00+00:00,MATIC,0.877
801,2023-05-21T00:00:00+00:00,MATIC,0.857
802,2023-05-22T00:00:00+00:00,MATIC,0.8718
803,2023-05-23T00:00:00+00:00,MATIC,0.8893
804,2023-05-24T00:00:00+00:00,MATIC,0.8729
805,2023-05-25T00:00:00+00:00,MATIC,0.8896
806,2023-05-26T00:00:00+00:00,MATIC,0.9109
807,2023-05-27T00:00:00+00:00,MATIC,0.9209
808,2023-05-28T00:00:00+00:00,MATIC,0.9409
809,2023-05-29T00:00:00+00:00,MATIC,0.909
810,2023-05-30T00:00:00+00:00,MATIC,0.9014
811,2023-05-31T00:00:00+00:00,MATIC,0.8921
812,2023-06-01T00:00:00+00:00,MATIC,0.8893
813,2023-06-02T00:00:00+00:00,MATIC,0.8995
814,2023-06-03T00:00:00+00:00,MATIC,0.9001
815,2023-06-04T00:00:00+00:00,MATIC,0.8933
816,2023-06-05T00:00:00+00:00,MATIC,0.8358
817,2023-06-06T00:00:00+00:00,MATIC,0.8226
818,2023-06-07T00:00:00+00:00,MATIC,0.7652
819,2023-06-08T00:00:00+00:00,MATIC,0.7812
820,2023-06-09T00:00:00+00:00,MATIC,0.7259
821,2023-06-10T00:00:00+00:00,MATIC,0.6102
822,2023-06-11T00:00:00+00:00,MATIC,0.635
823,2023-06-12T00:00:00+00:00,MATIC,0.6433
824,2023-06-13T00:00:00+00:00,MATIC,0.6449
825,2023-06-14T00:00:00+00:00,MATIC,0.6193
826,2023-06-15T00:00:00+00:00,MATIC,0.5903
827,2023-06-16T00:00:00+00:00,MATIC,0.5898
828,2023-06-17T00:00:00+00:00,MATIC,0.6132
829,2023-06-18T00:00:00+00:00,MATIC,0.5971
830,2023-06-19T00:00:00+00:00,MATIC,0.6149
831,2023-06-20T00:00:00+00:00,MATIC,0.6317
832,2023-06-21T00:00:00+00:00,MATIC,0.6684
833,2023-06-22T00:00:00+00:00,MATIC,0.6559
834,2023-06-23T00:00:00+00:00,MATIC,0.676
835,2023-06-24T00:00:00+00:00,MATIC,0.6546
836,2023-06-25T00:00:00+00:00,MATIC,0.6665
837,2023-06-26T00:00:00+00:00,MATIC,0.6456
838,2023-06-27T00:00:00+00:00,MATIC,0.6622
839,2023-06-28T00:00:00+00:00,MATIC,0.6131
