block_number,timestamp,asset_symbol,price_usd
178,2021-12-12T00:00:00+00:00,SOL,172.93
179,2021-12-13T00:00:00+00:00,SOL,155.19
180,2021-12-14T00:00:00+00:00,SOL,161.38
181,2021-12-15T00:00:00+00:00,SOL,178.57
182,2021-12-16T00:00:00+00:00,SOL,176.94
183,2021-12-17T00:00:00+00:00,SOL,175.55
184,2021-12-18T00:00:00+00:00,SOL,182.91
185,2021-12-19T00:00:00+00:00,SOL,179.95
186,2021-12-20T00:00:00+00:00,SOL,174.06
187,2021-12-21T00:00:00+00:00,SOL,179.75
188,2021-12-22T00:00:00+00:00,SOL,178.45
189,2021-12-23T00:00:00+00:00,SOL,190.07
190,2021-12-24T00:00:00+00:00,SOL,190.65
191,2021-12-25T00:00:00+00:00,SOL,193.06
192,2021-12-26T00:00:00+00:00,SOL,198.0
193,2021-12-27T00:00:00+00:00,SOL,195.74
194,2021-12-28T00:00:00+00:00,SOL,177.27
195,2021-12-29T00:00:00+00:00,SOL,170.64
196,2021-12-30T00:00:00+00:00,SOL,172.52
197,2021-12-31T00:00:00+00:00,SOL,169.88
198,2022-01-01T00:00:00+00:00,SOL,179.21
199,2022-01-02T00:00:00+00:00,SOL,176.32
200,2022-01-03T00:00:00+00:00,SOL,170.13
201,2022-01-04T00:00:00+00:00,SOL,167.72
202,2022-01-05T00:00:00+00:00,SOL,154.44
203,2022-01-06T00:00:00+00:00,SOL,150.23
204,2022-01-07T00:00:00+00:00,SOL,136.37
205,2022-01-08T00:00:00+00:00,SOL,142.17
206,2022-01-09T00:00:00+00:00,SOL,140.83
207,2022-01-10T00:00:00+00:00,SOL,135.89
208,2022-01-11T00:00:00+00:00,SOL,140.27
209,2022-01-12T00:00:00+00:00,SOL,151.56
210,2022-01-13T00:00:00+00:00,SOL,146.24
211,2022-01-14T00:00:00+00:00,SOL,146.17
212,2022-01-15T00:00:00+00:00,SOL,147.78
213,2022-01-16T00:00:00+00:00,SOL,147.98
214,2022-01-17T00:00:00+00:00,SOL,139.85
215,2022-01-18T00:00:00+00:00,SOL,141.35
216,2022-01-19T00:00:00+00:00,SOL,135.33
217,2022-01-20T00:00:00+00:00,SOL,127.52
218,2022-01-21T00:00:00+00:00,SOL,112.32
219,2022-01-22T00:00:00+00:00,SOL,94.78
220,2022-01-23T00:00:00+00:00,SOL,99.82
221,2022-01-24T00:00:00+00:00,SOL,91.96
222,2022-01-25T00:00:00+00:00,SOL,94.76
223,2022-01-26T00:00:00+00:00,SOL,92.18
224,2022-01-27T00:00:00+00:00,SOL,89.55
225,2022-01-28T00:00:00+00:00,SOL,91.35
226,2022-01-29T00:00:00+00:00,SOL,96.25
227,2022-01-30T00:00:00+00:00,SOL,93.31
228,2022-01-31T00:00:00+00:00,SOL,99.52
229,2022-02-01T00:00:00+00:00,SOL,110.1
230,2022-02-02T00:00:00+00:00,SOL,101.99
231,2022-02-03T00:00:00+00:00,SOL,101.93
232,2022-02-04T00:00:00+00:00,SOL,112.69
233,2022-02-05T00:00:00+00:00,SOL,113.8
234,2022-02-06T00:00:00+00:00,SOL,115.32
235,2022-02-07T00:00:00+00:00,SOL,117.62
236,2022-02-08T00:00:00+00:00,SOL,113.58
237,2022-02-09T00:00:00+00:00,SOL,114.04
238,2022-02-10T00:00:00+00:00,SOL,106.25
239,2022-02-11T00:00:00+00:00,SOL,96.5
240,2022-02-12T00:00:00+00:00,SOL,95.95
241,2022-02-13T00:00:00+00:00,SOL,92.92
242,2022-02-14T00:00:00+00:00,SOL,96.43
243,2022-02-15T00:00:00+00:00,SOL,105.61
244,2022-02-16T00:00:00+00:00,SOL,101.94
245,2022-02-17T00:00:00+00:00,SOL,93.56
246,2022-02-18T00:00:00+00:00,SOL,89.9
247,2022-02-19T00:00:00+00:00,SOL,91.34
248,2022-02-20T00:00:00+00:00,SOL,90.78
249,2022-02-21T00:00:00+00:00,SOL,82.97
250,2022-02-22T00:00:00+00:00,SOL,86.43
251,2022-02-23T00:00:00+00:00,SOL,84.64
252,2022-02-24T00:00:00+00:00,SOL,89.41
253,2022-02-25T00:00:00+00:00,SOL,92.84
254,2022-02-26T00:00:00+00:00,SOL,90.32
255,2022-02-27T00:00:00+00:00,SOL,85.7
256,2022-02-28T00:00:00+00:00,SOL,99.74
257,2022-03-01T00:00:00+00:00,SOL,98.7
258,2022-03-02T00:00:00+00:00,SOL,100.73
259,2022-03-03T00:00:00+00:00,SOL,95.61
260,2022-03-04T00:00:00+00:00,SOL,88.32
261,2022-03-05T00:00:00+00:00,SOL,89.62
262,2022-03-06T00:00:00+00:00,SOL,84.57
263,2022-03-07T00:00:00+00:00,SOL,81.66
264,2022-03-08T00:00:00+00:00,SOL,82.35
265,2022-03-09T00:00:00+00:00,SOL,88.1
266,2022-03-10T00:00:00+00:00,SOL,82.92
267,2022-03-11T00:00:00+00:00,SOL,80.7
268,2022-03-12T00:00:00+00:00,SOL,81.44
