timestamp;price;volume
"2023-06-28 17:00:00";30086.186717423134;13180860821.04
"2023-06-29 17:00:00";30441.35375917607;26387306196.78
"2023-06-30 17:00:00";30471.847563048803;9086606733
"2023-07-01 17:00:00";30587.269955877855;10533418042.02
"2023-07-02 17:00:00";30624.516311271615;15271884873.11
"2023-07-03 17:00:00";31156.864921655437;12810828427.35
"2023-07-04 17:00:00";30778.725362745445;12481622279.55
"2023-07-05 17:00:00";30507.15111094327;21129219508.8
"2023-07-06 17:00:00";29907.998902423325;13384770154.9
"2023-07-07 17:00:00";30346.92165283586;7509378699.36
"2023-07-08 17:00:00";30291.610530287548;7903327692.27
"2023-07-09 17:00:00";30172.422955372138;14828209155.42
"2023-07-10 17:00:00";30417.63362402037;12151839151.9
"2023-07-11 17:00:00";30622.24694556371;14805659716.84
"2023-07-12 17:00:00";30387.489196646333;23686079547.52
"2023-07-13 17:00:00";31474.721363624696;20917902659.76
"2023-07-14 17:00:00";30331.78227697352;8011667755.87
"2023-07-15 17:00:00";30297.472110816725;8516564469.72
"2023-07-16 17:00:00";30249.62661714303;13240156074.07
"2023-07-17 17:00:00";30147.070861420925;13138897269.16
"2023-07-18 17:00:00";29862.047207949952;12128602811.7
"2023-07-19 17:00:00";29915.250325865425;14655207120.53
"2023-07-20 17:00:00";29805.111530493545;10972789817.7
"2023-07-21 17:00:00";29908.69698861633;7873300597.52
"2023-07-22 17:00:00";29790.111646404206;9220145049.89
"2023-07-23 17:00:00";30081.66164457886;15395817395.41
"2023-07-24 17:00:00";29178.970044592083;10266772792.7
"2023-07-25 17:00:00";29225.76011533686;13497554655.35
"2023-07-26 17:00:00";29353.798829215375;10770779216.98
"2023-07-27 17:00:00";29212.164302427616;11218474951.63
"2023-07-28 17:00:00";29319.446037681606;6481775958.74
"2023-07-29 17:00:00";29357.093643392607;8678454526.64
"2023-07-30 17:00:00";29278.31405437211;11656781981.62
"2023-07-31 17:00:00";29230.872404990292;18272392391.28
"2023-08-01 17:00:00";29704.146838200217;19212655598.47
"2023-08-02 17:00:00";29161.81194570409;12780357745.55
"2023-08-03 17:00:00";29174.38183697726;12036639987.62
"2023-08-04 17:00:00";29075.388956476294;6598366352.73
"2023-08-05 17:00:00";29043.701980163052;7269806993.78
"2023-08-06 17:00:00";29038.51284594314;13618163710.33
"2023-08-07 17:00:00";29180.01886208521;17570561357.26
"2023-08-08 17:00:00";29766.695595897992;18379521212.63
"2023-08-09 17:00:00";29563.971836560333;11865344788.64
"2023-08-10 17:00:00";29424.902574842985;10195168196.66
"2023-08-11 17:00:00";29399.786654848744;6194358007.75
"2023-08-12 17:00:00";29416.593599244316;7329897179.69
"2023-08-13 17:00:00";29283.262942771038;14013695304.04
"2023-08-14 17:00:00";29408.048589906968;12640195779.03
"2023-08-15 17:00:00";29169.074019916276;14949271904.13
"2023-08-16 17:00:00";28699.80283965744;31120851211.44
"2023-08-17 17:00:00";26636.07840210928;24026236529.35
"2023-08-18 17:00:00";26047.83297901064;10631443812.07
"2023-08-19 17:00:00";26096.861225500263;9036580419.74
"2023-08-20 17:00:00";26188.690650818713;13371557892.6
"2023-08-21 17:00:00";26130.748016041613;14503820706.42
"2023-08-22 17:00:00";26040.473651602013;16985265785.29
"2023-08-23 17:00:00";26431.51989246775;12871532023.01
"2023-08-24 17:00:00";26163.68005367363;12406045117.51
"2023-08-25 17:00:00";26047.235239637183;6034817316.31
"2023-08-26 17:00:00";26008.2418008294;6913768611.22
"2023-08-27 17:00:00";26089.614922885765;11002805166.45
"2023-08-28 17:00:00";26102.485832002574;29368391711.99
"2023-08-29 17:00:00";27726.08403402729;16343655235.34
"2023-08-30 17:00:00";27301.929316804566;20181001451.19
"2023-08-31 17:00:00";25934.02080615863;17202862221.48
"2023-09-01 17:00:00";25800.909609110324;10100387473.24
"2023-09-02 17:00:00";25869.47279272437;8962524522.99
"2023-09-03 17:00:00";25968.17013346548;10680635105.81
"2023-09-04 17:00:00";25814.95780798914;11094740039.8
"2023-09-05 17:00:00";25783.930744879006;12752705326.81
"2023-09-06 17:00:00";25748.312009430218;11088307100.27
"2023-09-07 17:00:00";26245.208208078435;10817356399.67
"2023-09-08 17:00:00";25905.424912482402;5481314132.31
"2023-09-09 17:00:00";25895.2099714338;7899553047.41
"2023-09-10 17:00:00";25831.71550073221;14600006466.65
"2023-09-11 17:00:00";25160.657925189484;18657279324.05
"2023-09-12 17:00:00";25837.554963292874;13072077070.22
"2023-09-13 17:00:00";26228.277860325095;13811359124.32
"2023-09-14 17:00:00";26533.818837729646;11479735788.3
"2023-09-15 17:00:00";26606.198652256913;7402031416.6
"2023-09-16 17:00:00";26567.927583002078;6774210669.73
"2023-09-17 17:00:00";26532.994793799102;15615339654.79
"2023-09-18 17:00:00";26760.851005767232;13807690550.44
"2023-09-19 17:00:00";27210.228491539736;13281116603.72
"2023-09-20 17:00:00";27129.840020945856;13371443707.65
"2023-09-21 17:00:00";26564.056167760817;10578746708.52
"2023-09-22 17:00:00";26578.555927115078;7404700300.94
"2023-09-23 17:00:00";26579.37398607126;8192867685.97
"2023-09-24 17:00:00";26253.775299437562;11997833256.53
"2023-09-25 17:00:00";26294.75867274134;9985498161.06
"2023-09-26 17:00:00";26209.49834944303;11718380997.24
"2023-09-27 17:00:00";26355.81239456195;14079002707.33
"2023-09-28 17:00:00";27024.84171393561;10396435377.43
"2023-09-29 17:00:00";26911.6891847171;5331172801.03
"2023-09-30 17:00:00";26967.39743314936;9503917434.43
"2023-10-01 17:00:00";27976.799152029067;19793041321.84
"2023-10-02 17:00:00";27508.251818807486;11407814186.59
"2023-10-03 17:00:00";27429.074995008952;11143355313.54
"2023-10-04 17:00:00";27798.647126999644;11877253669.95
"2023-10-05 17:00:00";27412.122423691733;13492391598.97
"2023-10-06 17:00:00";27946.781632976956;6553044316.48
"2023-10-07 17:00:00";27971.67810720863;7916875289.67
"2023-10-08 17:00:00";27934.47216233954;12007668568.18
"2023-10-09 17:00:00";27589.20110159883;9973350678.17
"2023-10-10 17:00:00";27392.07554608154;13648094333.06
"2023-10-11 17:00:00";26873.29249139075;9392909295.17
"2023-10-12 17:00:00";26752.8795584136;15165312851.42
"2023-10-13 17:00:00";26866.203244946537;5388116781.76
"2023-10-14 17:00:00";26858.011725691675;7098201979.78
"2023-10-15 17:00:00";27162.628228881622;27833876539.05
"2023-10-16 17:00:00";28522.09816591931;14872527507.52
"2023-10-17 17:00:00";28413.53080769047;12724128585.67
"2023-10-18 17:00:00";28332.415305722483;14448058194.96
"2023-10-19 17:00:00";28732.811547629823;21536125230.44
"2023-10-20 17:00:00";29683.38181721833;11541146995.56
"2023-10-21 17:00:00";29918.655035349915;10446520039.78
"2023-10-22 17:00:00";30140.68486297176;38363572311.35
"2023-10-23 17:00:00";33077.3039477251;44934999644.84
"2023-10-24 17:00:00";33916.044054764105;25254318008.32
"2023-10-25 17:00:00";34504.28742231323;19427195375.76
"2023-10-26 17:00:00";34156.50068624584;16418032871.14
"2023-10-27 17:00:00";33907.723653860434;10160330824.97
"2023-10-28 17:00:00";34089.37173931879;11160323986.4
"2023-10-29 17:00:00";34531.74137398919;17184860315.15
